时间,主驾设置温度,副驾设置温度,模式,内外气,风挡,A/C,PTC,压力采集电压,车内温度,蒸发温度,车外温度,阳光温度,TDBase,TDBaseDep,电磁阀状态,HVAC位置,电池PWM值,HVACPWM值,电子膨胀阀步数,K1,K2,K3,K4,OFFSET,模式当前位置,左冷暖当前位置,右冷暖当前位置,内外循环当前位置,HVAC水阀当前位置,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
15:49:08,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,286,25,0,28.5,162,64,64,0,7,10.1,85.1,0,10,6,-2.2,31,110,233,214,209,17,8,,,,,,,,,,,
15:49:09,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,286,25,0,28.5,162,64,64,0,7,10.1,85.1,0,10,6,-2.2,31,110,233,214,209,17,8,,,,,,,,,,,
15:49:10,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,285,25,0,28.5,162,64,64,0,7,10.1,85.1,0,10,6,-2.2,31,110,233,214,209,17,7,,,,,,,,,,,
15:49:11,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,284,25,0,28.5,161,64,64,0,7,10.1,85.1,0,10,6,-2.2,31,110,233,214,209,17,8,,,,,,,,,,,
15:49:12,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,284,25,0,28.5,160,64,64,0,7,10.1,85.1,0,10,6,-2.2,31.2,110,233,214,209,17,8,,,,,,,,,,,
15:49:13,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,283,25,0,28.5,163,64,64,0,7,10.1,85.1,0,10,6,-2.2,31.3,110,233,214,209,17,8,,,,,,,,,,,
15:49:14,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,282,25,0,28.5,163,64,64,0,7,10.1,85.1,0,10,6,-2.2,31.3,110,233,214,209,17,8,,,,,,,,,,,
15:49:15,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,282,25,0,28.5,164,64,64,0,7,10.1,85.1,0,10,6,-2.2,31.2,110,233,214,209,17,8,,,,,,,,,,,
15:49:16,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,280,25,0,28.5,160,64,64,0,7,10.1,85.1,0,10,6,-2.2,31.3,110,233,214,209,17,8,,,,,,,,,,,
15:49:17,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,279,25,0,28.5,159,64,64,0,7,10.1,85.1,0,10,6,-2.2,31.4,110,233,214,209,17,8,,,,,,,,,,,
15:49:18,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,277,25,0,28.5,159,64,64,0,7,10.1,85.1,0,10,6,-2.2,31.6,110,233,214,209,17,7,,,,,,,,,,,
15:49:19,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,277,25,0,28.5,159,64,64,0,7,10.1,85.1,0,10,6,-2.2,31.8,110,233,214,209,17,7,,,,,,,,,,,
15:49:20,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,276,25,0,28.5,160,64,64,0,7,10.1,85.1,0,10,6,-2.2,32,110,233,214,209,17,7,,,,,,,,,,,
15:49:21,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,276,25.1,0,28.5,160,61,61,0,7,10.1,85.1,0,10,6,-2.2,32,110,233,229,232,17,8,,,,,,,,,,,
15:49:22,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,275,25.1,0,28.5,160,61,61,0,7,10.1,85.1,0,10,6,-2.2,31.9,110,233,229,229,17,7,,,,,,,,,,,
15:49:23,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,275,25.1,0,28.6,160,61,61,0,7,10.1,85.1,0,10,6,-2.1,32,110,233,229,229,17,7,,,,,,,,,,,
15:49:24,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,275,25.1,0,28.6,160,61,61,0,7,10.1,85.1,0,10,6,-2.1,32,110,233,229,229,17,8,,,,,,,,,,,
15:49:25,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,274,25.1,0,28.6,160,61,61,0,7,10.1,85.1,0,10,6,-2.1,32,110,233,229,229,17,8,,,,,,,,,,,
15:49:26,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,274,25.1,0,28.6,160,61,61,0,7,10.1,85.1,0,10,6,-2.1,32,110,233,229,229,17,8,,,,,,,,,,,
15:49:27,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,273,25.1,0,28.6,160,61,61,0,7,10.1,85.1,0,10,6,-2.1,32,110,233,229,229,17,7,,,,,,,,,,,
15:49:28,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,272,25.1,0,28.6,160,61,61,0,7,10.1,85.1,0,10,6,-2.1,31.9,110,233,229,229,17,7,,,,,,,,,,,
15:49:29,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,271,25.1,0,28.6,161,61,61,0,7,10.1,85.1,0,10,6,-2.1,32,110,233,229,229,17,7,,,,,,,,,,,
15:49:30,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,271,25,0,28.6,161,61,61,0,7,10.1,85.1,0,10,6,-2.1,32,110,233,229,229,17,7,,,,,,,,,,,
15:49:31,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,270,25,0,28.6,160,61,61,0,7,10.1,85.1,0,10,6,-2.1,32,110,233,229,229,17,8,,,,,,,,,,,
15:49:32,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,271,25,0,28.6,160,61,61,0,7,10.1,85.1,0,10,6,-2.1,32,110,233,229,229,17,7,,,,,,,,,,,
15:49:33,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,271,25,0,28.6,160,61,61,0,7,10.1,85.1,0,10,6,-2.1,31.9,110,233,229,229,17,7,,,,,,,,,,,
15:49:34,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,270,25,0,28.6,160,61,61,0,7,10.1,85.1,0,10,6,-2.1,32,110,233,229,229,17,8,,,,,,,,,,,
15:49:35,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,271,25,0,28.6,160,61,61,0,7,10.1,85.1,0,10,6,-2.1,32,110,233,229,229,17,8,,,,,,,,,,,
15:49:36,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,272,25,0,28.6,160,61,61,0,7,10.1,85.1,0,10,6,-2.1,32,110,233,229,229,17,8,,,,,,,,,,,
15:49:37,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,272,25,0,28.6,160,61,61,0,7,10.1,85.1,0,10,6,-2.1,32,110,233,229,229,17,8,,,,,,,,,,,
15:49:38,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,271,25,0,28.6,161,61,61,0,7,10.1,85.1,0,10,6,-2.1,31.9,110,233,229,229,17,7,,,,,,,,,,,
15:49:39,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,271,25,0,28.6,161,61,61,0,7,10.1,85.1,0,10,6,-2.1,32,110,233,229,229,17,8,,,,,,,,,,,
15:49:40,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,271,25,0,28.6,160,61,61,0,7,10.1,85.1,0,10,6,-2.1,32,110,233,229,229,17,8,,,,,,,,,,,
15:49:41,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,271,25,0,28.6,160,61,61,0,7,10.1,85.1,0,10,6,-2.1,32,110,233,229,229,17,8,,,,,,,,,,,
15:49:42,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,271,25,0,28.6,161,61,61,0,7,10.1,85.1,0,10,6,-2.1,32,110,233,229,229,17,8,,,,,,,,,,,
15:49:43,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,273,25,0,28.6,160,61,61,0,7,10.1,85.1,0,10,6,-2.1,32,110,233,229,229,17,7,,,,,,,,,,,
15:49:44,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,273,25.1,0,28.6,161,61,61,0,7,10.1,85.1,0,10,6,-2.1,31.9,110,233,229,229,17,7,,,,,,,,,,,
15:49:45,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,273,25,0,28.6,160,61,61,0,7,10.1,85.1,0,10,6,-2.1,32,110,233,229,229,17,8,,,,,,,,,,,
15:49:46,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,274,25,0,28.6,160,61,61,0,7,10.1,85.1,0,10,6,-2.1,32,110,233,229,229,17,8,,,,,,,,,,,
15:49:47,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,274,25,0,28.6,161,61,61,0,7,10.1,85.1,0,10,6,-2.1,31.9,110,233,229,229,17,7,,,,,,,,,,,
15:49:48,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,273,25,0,28.6,161,61,61,0,7,10.1,85.1,0,10,6,-2.1,31.9,110,233,229,229,17,8,,,,,,,,,,,
15:49:49,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,274,25.1,0,28.6,161,61,61,0,7,10.1,85.1,0,10,6,-2.1,31.8,110,233,229,229,17,8,,,,,,,,,,,
15:49:50,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,273,25.1,0,28.6,161,61,61,0,7,10.1,85.1,0,10,6,-2.1,31.8,110,233,229,229,17,8,,,,,,,,,,,
15:49:51,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,272,25.1,0,28.6,161,61,61,0,7,10.1,85.1,0,10,6,-2.1,31.7,110,233,229,229,17,8,,,,,,,,,,,
15:49:52,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,271,25,0,28.6,163,61,61,0,7,10.1,85.1,0,10,6,-2.1,31.8,110,233,229,229,17,8,,,,,,,,,,,
15:49:53,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,272,25,0,28.7,159,61,61,0,7,10.1,85.1,0,10,6,-1.9,32,110,233,229,229,17,8,,,,,,,,,,,
15:49:54,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,271,25,0,28.7,161,61,61,0,7,10.1,85.1,0,10,6,-1.9,32,110,233,229,229,17,8,,,,,,,,,,,
15:49:55,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,272,25,0,28.7,160,61,61,0,7,10.1,85.1,0,10,6,-1.9,31.9,110,233,229,229,17,8,,,,,,,,,,,
15:49:56,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,272,25,0,28.7,159,61,61,0,7,10.1,85.1,0,10,6,-1.9,32,110,233,229,229,17,8,,,,,,,,,,,
15:49:57,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,271,25,0,28.7,160,61,61,0,7,10.1,85.1,0,10,6,-1.9,32,110,233,229,229,17,8,,,,,,,,,,,
15:49:58,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,272,25,0,28.8,158,61,61,0,7,10.1,85.1,0,10,6,-1.8,32,110,233,229,229,17,8,,,,,,,,,,,
15:49:59,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,272,25,0,28.8,157,61,61,0,7,10.1,85.1,0,10,6,-1.8,32,110,233,229,229,17,7,,,,,,,,,,,
15:50:00,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,272,25,0,28.8,158,61,61,0,7,10.1,85.1,0,10,6,-1.8,32,110,233,229,229,17,7,,,,,,,,,,,
15:50:01,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,273,25,0,28.8,158,61,61,0,7,10.1,85.1,0,10,6,-1.8,32,110,233,229,229,17,7,,,,,,,,,,,
15:50:02,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,275,25,0,28.8,158,61,61,0,7,10.1,85.1,0,10,6,-1.8,32,110,233,229,229,17,8,,,,,,,,,,,
15:50:03,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,277,25,0,28.8,160,61,61,0,7,10.1,85.1,0,10,6,-1.8,32,110,233,229,229,17,8,,,,,,,,,,,
15:50:04,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,278,25,0,28.8,159,61,61,0,7,10.1,85.1,0,10,6,-1.8,32,110,233,229,229,17,8,,,,,,,,,,,
15:50:05,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,280,24.9,0,28.8,160,61,61,0,7,10.1,85.1,0,10,6,-1.8,32,110,233,229,229,17,8,,,,,,,,,,,
15:50:06,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,281,24.9,0,28.8,160,61,61,0,7,10.1,85.1,0,10,6,-1.8,32,110,233,229,229,17,7,,,,,,,,,,,
15:50:07,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,282,24.9,0,28.8,160,61,61,0,7,10.1,85.1,0,10,6,-1.8,32,110,233,229,229,17,8,,,,,,,,,,,
15:50:08,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,283,24.9,0,28.8,160,61,61,0,7,10.1,85.1,0,10,6,-1.8,32,110,233,229,229,17,8,,,,,,,,,,,
15:50:09,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,284,24.9,0,28.8,160,61,61,0,7,10.1,85.1,0,10,6,-1.8,32,110,233,229,229,17,7,,,,,,,,,,,
15:50:10,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,284,24.9,0,28.8,160,61,61,0,7,10.1,85.1,0,10,6,-1.8,32,110,233,229,229,17,8,,,,,,,,,,,
15:50:11,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,285,24.9,0,28.8,160,61,61,0,7,10.1,85.1,0,10,6,-1.8,32,110,233,229,229,17,7,,,,,,,,,,,
15:50:12,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,286,24.9,0,28.8,160,61,61,0,7,10.1,85.1,0,10,6,-1.8,32,110,233,229,229,17,8,,,,,,,,,,,
15:50:13,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,286,24.9,0,28.8,160,61,61,0,7,10.1,85.1,0,10,6,-1.8,32,110,233,229,229,17,8,,,,,,,,,,,
15:50:14,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,286,24.9,0,28.8,160,61,61,0,7,10.1,85.1,0,10,6,-1.8,32,110,233,229,229,17,8,,,,,,,,,,,
15:50:15,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,286,24.9,0,28.8,160,61,61,0,7,10.1,85.1,0,10,6,-1.8,32,110,233,229,229,17,7,,,,,,,,,,,
15:50:16,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,287,24.9,0,28.8,160,61,61,0,7,10.1,85.1,0,10,6,-1.8,32,110,233,229,229,17,8,,,,,,,,,,,
15:50:17,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,287,24.9,0,28.8,160,61,61,0,7,10.1,85.1,0,10,6,-1.8,32,110,233,229,229,17,7,,,,,,,,,,,
15:50:18,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,288,24.9,0,28.8,160,61,61,0,7,10.1,85.1,0,10,6,-1.8,31.9,110,233,229,229,17,8,,,,,,,,,,,
15:50:19,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,288,24.9,0,28.8,160,61,61,0,7,10.1,85.1,0,10,6,-1.8,32,110,233,229,229,17,7,,,,,,,,,,,
15:50:20,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,288,24.9,0,28.8,161,61,61,0,7,10.1,85.1,0,10,6,-1.8,32,110,233,229,229,17,8,,,,,,,,,,,
15:50:21,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,288,25,0,28.8,161,61,61,0,7,10.1,85.1,0,10,6,-1.8,31.9,110,233,229,229,17,7,,,,,,,,,,,
15:50:22,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,289,25,0,28.8,161,61,61,0,7,10.1,85.1,0,10,6,-1.8,31.9,110,233,229,229,17,8,,,,,,,,,,,
15:50:23,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,289,25,0,28.8,161,61,61,0,7,10.1,85.1,0,10,6,-1.8,31.8,110,233,229,229,17,8,,,,,,,,,,,
15:50:24,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,288,25,0,28.8,161,61,61,0,7,10.1,85.1,0,10,6,-1.8,31.8,110,233,229,229,17,8,,,,,,,,,,,
15:50:25,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,288,25,0,28.8,161,61,61,0,7,10.1,85.1,0,10,6,-1.8,31.7,110,233,229,229,17,8,,,,,,,,,,,
15:50:26,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,288,25,0,28.8,161,61,61,0,7,10.1,85.1,0,10,6,-1.8,31.7,110,233,229,229,17,8,,,,,,,,,,,
15:50:27,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,289,25,0,28.8,161,61,61,0,7,10.1,85.1,0,10,6,-1.8,31.6,110,233,229,229,17,8,,,,,,,,,,,
15:50:28,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,288,25,0,28.8,161,61,61,0,7,10.1,85.1,0,10,6,-1.8,31.6,110,233,229,229,17,7,,,,,,,,,,,
15:50:29,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,288,25,0,28.8,161,61,61,0,7,10.1,85.1,0,10,6,-1.8,31.5,110,233,229,229,17,8,,,,,,,,,,,
15:50:30,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,288,25.1,0,28.8,161,61,61,0,7,10.1,85.1,0,10,6,-1.8,31.5,110,233,229,229,17,7,,,,,,,,,,,
15:50:31,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,288,25.1,0,28.8,161,61,61,0,7,10.1,85.1,0,10,6,-1.8,31.4,110,233,229,229,17,7,,,,,,,,,,,
15:50:32,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,288,25.1,0,28.8,161,61,61,0,7,10.1,85.1,0,10,6,-1.8,31.4,110,233,229,229,17,7,,,,,,,,,,,
15:50:33,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,288,25.1,0,28.8,161,61,61,0,7,10.1,85.1,0,10,6,-1.8,31.3,110,233,229,229,17,8,,,,,,,,,,,
15:50:34,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,289,25.2,0,28.9,161,61,61,0,7,10.1,85.1,0,10,6,-1.6,31.3,110,233,229,229,17,8,,,,,,,,,,,
15:50:35,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,289,25.3,0,28.9,161,61,61,0,7,10.1,85.1,0,10,6,-1.6,31.2,110,233,229,229,17,8,,,,,,,,,,,
15:50:36,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,288,25.3,0,28.9,161,61,61,0,7,10.1,85.1,0,10,6,-1.6,31.2,110,233,229,229,17,7,,,,,,,,,,,
15:50:37,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,288,25.3,0,28.9,162,61,61,0,7,10.1,85.1,0,10,6,-1.6,31.1,110,233,229,229,17,8,,,,,,,,,,,
15:50:38,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,289,25.4,0,28.9,162,61,61,0,7,10.1,85.1,0,10,6,-1.6,31.1,110,233,229,229,17,7,,,,,,,,,,,
15:50:39,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,289,25.4,0,28.9,162,61,61,0,7,10.1,85.1,0,10,6,-1.6,31,110,233,229,229,17,8,,,,,,,,,,,
15:50:40,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,290,25.4,0,28.9,162,61,61,0,7,10.1,85.1,0,10,6,-1.6,31,110,233,229,229,17,7,,,,,,,,,,,
15:50:41,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,290,25.4,0,28.9,162,61,61,0,7,10.1,85.1,0,10,6,-1.6,31,110,233,229,229,17,7,,,,,,,,,,,
15:50:42,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,291,25.4,0,28.9,162,61,61,0,7,10.1,85.1,0,10,6,-1.6,31,110,233,229,229,17,7,,,,,,,,,,,
15:50:43,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,291,25.4,0,28.9,162,61,61,0,7,10.1,85.1,0,10,6,-1.6,31,110,233,229,229,17,8,,,,,,,,,,,
15:50:44,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,292,25.4,0,28.9,162,61,61,0,7,10.1,85.1,0,10,6,-1.6,31,110,233,229,229,17,8,,,,,,,,,,,
15:50:45,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,293,25.4,0,28.9,162,61,61,0,7,10.1,85.1,0,10,6,-1.6,31,110,233,229,229,17,8,,,,,,,,,,,
15:50:46,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,292,25.3,0,28.9,162,61,61,0,7,10.1,85.1,0,10,6,-1.6,31,110,233,229,229,17,7,,,,,,,,,,,
15:50:47,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,292,25.3,0,28.9,162,61,61,0,7,10.1,85.1,0,10,6,-1.6,31,110,233,229,229,17,7,,,,,,,,,,,
15:50:48,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,291,25.3,0,28.9,162,61,61,0,7,10.1,85.1,0,10,6,-1.6,31,110,233,229,229,17,7,,,,,,,,,,,
15:50:49,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,292,25.3,0,28.9,162,61,61,0,7,10.1,85.1,0,10,6,-1.6,31,110,233,229,229,17,8,,,,,,,,,,,
15:50:50,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,293,25.3,0,28.9,162,61,61,0,7,10.1,85.1,0,10,6,-1.6,31,110,233,229,229,17,7,,,,,,,,,,,
15:50:51,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,294,25.3,0,28.9,162,61,61,0,7,10.1,85.1,0,10,6,-1.6,31,110,233,229,229,17,8,,,,,,,,,,,
15:50:52,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,294,25.3,0,28.9,162,61,61,0,7,10.1,85.1,0,10,6,-1.6,31,110,233,229,229,17,7,,,,,,,,,,,
15:50:53,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,293,25.3,0,28.9,162,61,61,0,7,10.1,85.1,0,10,6,-1.6,31,110,233,229,229,17,8,,,,,,,,,,,
15:50:54,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,294,25.3,0,28.9,162,61,61,0,7,10.1,85.1,0,10,6,-1.6,31,110,233,229,229,17,8,,,,,,,,,,,
15:50:55,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,294,25.3,0,29,162,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,7,,,,,,,,,,,
15:50:56,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,294,25.2,0,29,162,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,228,229,17,7,,,,,,,,,,,
15:50:57,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,294,25.1,0,29,162,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,8,,,,,,,,,,,
15:50:58,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,295,25.1,0,29,163,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,8,,,,,,,,,,,
15:50:59,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,295,25.1,0,29,164,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,7,,,,,,,,,,,
15:51:00,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,294,25.1,0,29,165,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,7,,,,,,,,,,,
15:51:01,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,293,25.2,0,29,166,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,7,,,,,,,,,,,
15:51:02,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,292,25.3,0,29,166,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,8,,,,,,,,,,,
15:51:03,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,290,25.3,0,29,167,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,8,,,,,,,,,,,
15:51:04,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,289,25.3,0,29,166,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,7,,,,,,,,,,,
15:51:05,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,288,25.3,0,29,163,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,7,,,,,,,,,,,
15:51:06,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,287,25.3,0,29,164,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,7,,,,,,,,,,,
15:51:07,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,285,25.2,0,29,164,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,8,,,,,,,,,,,
15:51:08,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,284,25.3,0,29,165,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,7,,,,,,,,,,,
15:51:09,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,284,25.2,0,29,165,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,7,,,,,,,,,,,
15:51:10,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,282,25.2,0,29,164,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,8,,,,,,,,,,,
15:51:11,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,282,25.1,0,29,164,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,8,,,,,,,,,,,
15:51:12,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,280,25.1,0,29,165,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,7,,,,,,,,,,,
15:51:13,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,279,25.1,0,29,166,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,8,,,,,,,,,,,
15:51:14,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,278,25.1,0,29,164,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,7,,,,,,,,,,,
15:51:15,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,277,25.1,0,29,166,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,8,,,,,,,,,,,
15:51:16,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,276,25.1,0,29,164,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,8,,,,,,,,,,,
15:51:17,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,276,25.1,0,29,165,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,8,,,,,,,,,,,
15:51:18,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,275,25.1,0,29,161,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,8,,,,,,,,,,,
15:51:19,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,275,25.1,0,29,163,61,61,0,7,10.1,85.1,0,10,6,-1.5,31.1,110,233,229,229,17,8,,,,,,,,,,,
15:51:20,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,275,25.1,0,29,163,61,61,0,7,10.1,85.1,0,10,6,-1.5,31.1,110,233,229,229,17,7,,,,,,,,,,,
15:51:21,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,274,25.1,0,29,163,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,7,,,,,,,,,,,
15:51:22,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,274,25.1,0,29,162,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,7,,,,,,,,,,,
15:51:23,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,274,25.1,0,29,162,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,7,,,,,,,,,,,
15:51:24,22,944,AUTO,AUTO,AUTO,AUTO,AUTO,274,25.1,0,29,163,61,61,0,7,10.1,85.1,0,10,6,-1.5,31,110,233,229,229,17,8,,,,,,,,,,,
